sku,codigo_barras,nome,marca,categoria,conteudo_embalagem,unidade,preco_custo,preco_venda,estoque_inicial,estoque_minimo,tipo,ativo,status_conferencia,fonte
EAN-7898629571680,7898629571680,Bala de gelatina frutas do brasil ursinhos de ouro haribo pacote 80g,,Balas e gomas,80 G,UN,,,0,0,PRODUTO,SIM,CONFERIR EMBALAGEM,https://world.openfoodfacts.org/product/7898629571680
EAN-7898629571260,7898629571260,Bala de gelatina frutas hot wheels haribo pacote 80g,,Balas e gomas,80 G,UN,,,0,0,PRODUTO,SIM,CONFERIR EMBALAGEM,https://world.openfoodfacts.org/product/7898629571260
EAN-7898629571048,7898629571048,Bala de gelatina frutas letrinhas haribo pacote 90g,,Balas e gomas,90 G,UN,,,0,0,PRODUTO,SIM,CONFERIR EMBALAGEM,https://world.openfoodfacts.org/product/7898629571048
EAN-7898629572021,7898629572021,Bala de gelatina frutas mix haribo pacote 80g,,Balas e gomas,80 G,UN,,,0,0,PRODUTO,SIM,CONFERIR EMBALAGEM,https://world.openfoodfacts.org/product/7898629572021
EAN-7898629571086,7898629571086,Bala de gelatina frutas ursinhos de ouro haribo pacote 50g,,Balas e gomas,50 G,UN,,,0,0,PRODUTO,SIM,CONFERIR EMBALAGEM,https://world.openfoodfacts.org/product/7898629571086
EAN-7898629571376,7898629571376,Bala de gelatina melancia haribo pacote 80g,,Balas e gomas,80 G,UN,,,0,0,PRODUTO,SIM,CONFERIR EMBALAGEM,https://world.openfoodfacts.org/product/7898629571376
EAN-7898629571154,7898629571154,Bala de gelatina morango ácido haribo balla sticks mini pacote 80g,,Balas e gomas,80 G,UN,,,0,0,PRODUTO,SIM,CONFERIR EMBALAGEM,https://world.openfoodfacts.org/product/7898629571154
EAN-7898629570508,7898629570508,Bala de gelatina morango e framboesa dentinhos haribo pacote 90g,,Balas e gomas,90 G,UN,,,0,0,PRODUTO,SIM,CONFERIR EMBALAGEM,https://world.openfoodfacts.org/product/7898629570508
EAN-7898629570485,7898629570485,Bala de gelatina morango e nata cream kiss haribo pacote 90g,,Balas e gomas,90 G,UN,,,0,0,PRODUTO,SIM,CONFERIR EMBALAGEM,https://world.openfoodfacts.org/product/7898629570485
EAN-7898629571406,7898629571406,Bala de gelatina pink lemonade ácida haribo balla sticks pacote 80g,,Balas e gomas,80 G,UN,,,0,0,PRODUTO,SIM,CONFERIR EMBALAGEM,https://world.openfoodfacts.org/product/7898629571406
EAN-7896058595406,7896058595406,Bala de gelatina sortidos de frutas ácidas minhoca dori pacote 85g,,Balas e gomas,85 G,UN,,,0,0,PRODUTO,SIM,CONFERIR EMBALAGEM,https://world.openfoodfacts.org/product/7896058595406
EAN-7896058500226,7896058500226,Bala de gelatina sortidos de frutas minhoca dori pacote 60g,,Balas e gomas,60 G,UN,,,0,0,PRODUTO,SIM,CONFERIR EMBALAGEM,https://world.openfoodfacts.org/product/7896058500226
EAN-7896058595390,7896058595390,Bala de gelatina sortidos de frutas minhoca dori pacote 85g,,Balas e gomas,85 G,UN,,,0,0,PRODUTO,SIM,CONFERIR EMBALAGEM,https://world.openfoodfacts.org/product/7896058595390
EAN-7896058500219,7896058500219,Bala de gelatina sortidos de frutas urso dori pacote 60g,,Balas e gomas,60 G,UN,,,0,0,PRODUTO,SIM,CONFERIR EMBALAGEM,https://world.openfoodfacts.org/product/7896058500219
EAN-7898629571093,7898629571093,Bala de gelatina sweet bananas haribo pacote 50g,,Balas e gomas,50 G,UN,,,0,0,PRODUTO,SIM,CONFERIR EMBALAGEM,https://world.openfoodfacts.org/product/7898629571093
EAN-7898629570461,7898629570461,Bala de gelatina sweet bananas haribo pacote 90g,,Balas e gomas,90 G,UN,,,0,0,PRODUTO,SIM,CONFERIR EMBALAGEM,https://world.openfoodfacts.org/product/7898629570461
EAN-7896058502404,7896058502404,Bala de goma frutas sortidas gum drops dori gomets pacote 200g,,Balas e gomas,200 G,UN,,,0,0,PRODUTO,SIM,CONFERIR EMBALAGEM,https://world.openfoodfacts.org/product/7896058502404
EAN-7896058599961,7896058599961,Bala de goma frutas sortidas jelly beans dori deliket pacote 150g,,Balas e gomas,150 G,UN,,,0,0,PRODUTO,SIM,CONFERIR EMBALAGEM,https://world.openfoodfacts.org/product/7896058599961
EAN-7891118025824,7891118025824,Bala framboesa 7 belo pacote 100g,,Balas e gomas,100 G,UN,,,0,0,PRODUTO,SIM,CONFERIR EMBALAGEM,https://world.openfoodfacts.org/product/7891118025824
EAN-7891118012701,7891118012701,Bala framboesa 7 belo pacote 150g,,Balas e gomas,150 G,UN,,,0,0,PRODUTO,SIM,CONFERIR EMBALAGEM,https://world.openfoodfacts.org/product/7891118012701
EAN-7898629570911,7898629570911,Bala morango ácido haribo balla sticks pacote 80g,,Balas e gomas,80 G,UN,,,0,0,PRODUTO,SIM,CONFERIR EMBALAGEM,https://world.openfoodfacts.org/product/7898629570911
EAN-7622210561909,7622210561909,"Bala morango azedinha patinhas bubbaloo pacote 82,5g",,Balas e gomas,82.5 G,UN,,,0,0,PRODUTO,SIM,CONFERIR EMBALAGEM,https://world.openfoodfacts.org/product/7622210561909
EAN-7896262301121,7896262301121,Bala morango fruit tella pacote 120g 3 unidades,,Balas e gomas,120 G,UN,,,0,0,PRODUTO,SIM,CONFERIR EMBALAGEM,https://world.openfoodfacts.org/product/7896262301121
EAN-7895144207742,7895144207742,Bala morango fruit tella pacote 92g,,Balas e gomas,92 G,UN,,,0,0,PRODUTO,SIM,CONFERIR EMBALAGEM,https://world.openfoodfacts.org/product/7895144207742
EAN-7898629570904,7898629570904,Bala morango haribo balla sticks pacote 80g,,Balas e gomas,80 G,UN,,,0,0,PRODUTO,SIM,CONFERIR EMBALAGEM,https://world.openfoodfacts.org/product/7898629570904
EAN-7622210561947,7622210561947,Bala morango patinhas bubbaloo pacote 15g,,Balas e gomas,15 G,UN,,,0,0,PRODUTO,SIM,CONFERIR EMBALAGEM,https://world.openfoodfacts.org/product/7622210561947
EAN-7622210561886,7622210561886,Bala morango patinhas bubbaloo pacote 75g,,Balas e gomas,75 G,UN,,,0,0,PRODUTO,SIM,CONFERIR EMBALAGEM,https://world.openfoodfacts.org/product/7622210561886
EAN-7896423480894,7896423480894,Bala original skittles pacote 38g,,Balas e gomas,38 G,UN,,,0,0,PRODUTO,SIM,CONFERIR EMBALAGEM,https://world.openfoodfacts.org/product/7896423480894
EAN-7896423481037,7896423481037,Bala original skittles pacote 95g,,Balas e gomas,95 G,UN,,,0,0,PRODUTO,SIM,CONFERIR EMBALAGEM,https://world.openfoodfacts.org/product/7896423481037
EAN-7896306613289,7896306613289,Bala recheio frutas sortidas tribala pacote 100g,,Balas e gomas,100 G,UN,,,0,0,PRODUTO,SIM,CONFERIR EMBALAGEM,https://world.openfoodfacts.org/product/7896306613289
EAN-7896058599695,7896058599695,Bala recheio morango ou pêssego dori lua cheia chantilly pacote 100g,,Balas e gomas,100 G,UN,,,0,0,PRODUTO,SIM,CONFERIR EMBALAGEM,https://world.openfoodfacts.org/product/7896058599695
EAN-7896306612961,7896306612961,Bala recheio uva tribala pacote 100g,,Balas e gomas,100 G,UN,,,0,0,PRODUTO,SIM,CONFERIR EMBALAGEM,https://world.openfoodfacts.org/product/7896306612961
EAN-7896058595284,7896058595284,Bala regaliz ácida morango e creme tijolo recheado dori pacote 85g,,Balas e gomas,85 G,UN,,,0,0,PRODUTO,SIM,CONFERIR EMBALAGEM,https://world.openfoodfacts.org/product/7896058595284
EAN-7896058595277,7896058595277,Bala regaliz frutas e creme flor recheada dori pacote 85g,,Balas e gomas,85 G,UN,,,0,0,PRODUTO,SIM,CONFERIR EMBALAGEM,https://world.openfoodfacts.org/product/7896058595277
EAN-7896058595291,7896058595291,Bala regaliz morango recheio creme tubo dori pacote 70g,,Balas e gomas,70 G,UN,,,0,0,PRODUTO,SIM,CONFERIR EMBALAGEM,https://world.openfoodfacts.org/product/7896058595291
EAN-7622210561862,7622210561862,"Bala sortida azedinha gatos bubbaloo pacote 82,5g",,Balas e gomas,82.5 G,UN,,,0,0,PRODUTO,SIM,CONFERIR EMBALAGEM,https://world.openfoodfacts.org/product/7622210561862
EAN-7895144207759,7895144207759,Bala sortida fruit tella pacote 92g,,Balas e gomas,92 G,UN,,,0,0,PRODUTO,SIM,CONFERIR EMBALAGEM,https://world.openfoodfacts.org/product/7895144207759
EAN-7622210561800,7622210561800,Bala sortida gatos bubbaloo pacote 15g,,Balas e gomas,15 G,UN,,,0,0,PRODUTO,SIM,CONFERIR EMBALAGEM,https://world.openfoodfacts.org/product/7622210561800
EAN-7622210561848,7622210561848,Bala sortida gatos bubbaloo pacote 75g,,Balas e gomas,75 G,UN,,,0,0,PRODUTO,SIM,CONFERIR EMBALAGEM,https://world.openfoodfacts.org/product/7622210561848
EAN-7896058503333,7896058503333,Bala tutti frutti com recheio de chicle bolete pacote 150g,,Balas e gomas,150 G,UN,,,0,0,PRODUTO,SIM,CONFERIR EMBALAGEM,https://world.openfoodfacts.org/product/7896058503333
EAN-7896058591590,7896058591590,Bala tutti frutti com recheio de chicle bolete pacote 600g,,Balas e gomas,600 G,UN,,,0,0,PRODUTO,SIM,CONFERIR EMBALAGEM,https://world.openfoodfacts.org/product/7896058591590
EAN-7622210561961,7622210561961,Bala tutti frutti patinhas bubbaloo pacote 15g,,Balas e gomas,15 G,UN,,,0,0,PRODUTO,SIM,CONFERIR EMBALAGEM,https://world.openfoodfacts.org/product/7622210561961
EAN-7622210561985,7622210561985,Bala tutti frutti patinhas bubbaloo pacote 75g,,Balas e gomas,75 G,UN,,,0,0,PRODUTO,SIM,CONFERIR EMBALAGEM,https://world.openfoodfacts.org/product/7622210561985
EAN-7896058505979,7896058505979,Bala tutti frutti recheio chicle dori bolete pacote 100g,,Balas e gomas,100 G,UN,,,0,0,PRODUTO,SIM,CONFERIR EMBALAGEM,https://world.openfoodfacts.org/product/7896058505979
EAN-7896058599299,7896058599299,Bala tutti frutti recheio chicle dori bolete pacote 400g,,Balas e gomas,400 G,UN,,,0,0,PRODUTO,SIM,CONFERIR EMBALAGEM,https://world.openfoodfacts.org/product/7896058599299
EAN-7891118025879,7891118025879,Bala tutti frutti recheio chicle poosh pacote 100g,,Balas e gomas,100 G,UN,,,0,0,PRODUTO,SIM,CONFERIR EMBALAGEM,https://world.openfoodfacts.org/product/7891118025879
EAN-7895144293080,7895144293080,Chicle mentos up2u 56g,Mentos,Balas e gomas,56 G,UN,,,0,0,PRODUTO,SIM,CONFERIR EMBALAGEM,https://world.openfoodfacts.org/product/7895144293080
EAN-7895800116258,7895800116258,Chiclete tutti frutti bubbaloo pacote 50g 10 unidades,,Balas e gomas,50 G,UN,,,0,0,PRODUTO,SIM,CONFERIR EMBALAGEM,https://world.openfoodfacts.org/product/7895800116258
EAN-7908228802402,7908228802402,Fini marshmallow torção rosa recheado 250g,Fini,Balas e gomas,250 G,UN,,,0,0,PRODUTO,SIM,CONFERIR EMBALAGEM,https://world.openfoodfacts.org/product/7908228802402
EAN-7622210617996,7622210617996,"Goma de mascar acid blueberry zero açúcar trident xsenses caixa 26,6g 14 unidades leve mais pague menos",Trident,Balas e gomas,26.6 G,UN,,,0,0,PRODUTO,SIM,CONFERIR EMBALAGEM,https://world.openfoodfacts.org/product/7622210617996
EAN-7622210573483,7622210573483,"Goma de mascar blueberry zero açúcar trident caixa 25,2g 14 unidades embalagem econômica",Trident,Balas e gomas,25.2 G,UN,,,0,0,PRODUTO,SIM,CONFERIR EMBALAGEM,https://world.openfoodfacts.org/product/7622210573483
EAN-7622210564290,7622210564290,Goma de mascar intense trident xfresh envelope 8g,Trident,Balas e gomas,8 G,UN,,,0,0,PRODUTO,SIM,CONFERIR EMBALAGEM,https://world.openfoodfacts.org/product/7622210564290
EAN-7622210696922,7622210696922,"Goma de mascar intense zero açúcar trident xfresh caixa 26,6g 14 unidades leve mais pague menos",Trident,Balas e gomas,26.6 G,UN,,,0,0,PRODUTO,SIM,CONFERIR EMBALAGEM,https://world.openfoodfacts.org/product/7622210696922
EAN-7622300847753,7622300847753,"Goma de mascar melancia zero açúcar trident caixa 25,2g 14 unidades leve mais pague menos",Trident,Balas e gomas,25.2 G,UN,,,0,0,PRODUTO,SIM,CONFERIR EMBALAGEM,https://world.openfoodfacts.org/product/7622300847753
EAN-7622300847791,7622300847791,"Goma de mascar menta zero açúcar trident caixa 25,2g 14 unidades leve mais pague menos",Trident,Balas e gomas,25.2 G,UN,,,0,0,PRODUTO,SIM,CONFERIR EMBALAGEM,https://world.openfoodfacts.org/product/7622300847791
EAN-7891962003559,7891962003559,Biscoito amanteigado chocolate bauducco pacote 335g embalagem econômica,Bis,Chocolates e doces,335 G,UN,,,0,0,PRODUTO,SIM,CONFERIR EMBALAGEM,https://world.openfoodfacts.org/product/7891962003559
EAN-7896003702590,7896003702590,Biscoito amanteigado chocolate marilan pacote 330g,Bis,Chocolates e doces,330 G,UN,,,0,0,PRODUTO,SIM,CONFERIR EMBALAGEM,https://world.openfoodfacts.org/product/7896003702590
EAN-7891962006697,7891962006697,Biscoito amanteigado com gotas de chocolate bauducco pacote 335g embalagem econômica,Bis,Chocolates e doces,335 G,UN,,,0,0,PRODUTO,SIM,CONFERIR EMBALAGEM,https://world.openfoodfacts.org/product/7891962006697
EAN-7891962068022,7891962068022,Biscoito chocolate bauducco pacote 335g,Bis,Chocolates e doces,335 G,UN,,,0,0,PRODUTO,SIM,CONFERIR EMBALAGEM,https://world.openfoodfacts.org/product/7891962068022
EAN-7891962065908,7891962065908,Biscoito chocolate recheio baunilha bauducco pacote 108g,Bis,Chocolates e doces,108 G,UN,,,0,0,PRODUTO,SIM,CONFERIR EMBALAGEM,https://world.openfoodfacts.org/product/7891962065908
EAN-7891000345658,7891000345658,Biscoito chocolate recheio baunilha negresco pacote 100g,Bis,Chocolates e doces,100 G,UN,,,0,0,PRODUTO,SIM,CONFERIR EMBALAGEM,https://world.openfoodfacts.org/product/7891000345658
EAN-7891000023808,7891000023808,Biscoito chocolate recheio baunilha negresco pacote 140g,Bis,Chocolates e doces,140 G,UN,,,0,0,PRODUTO,SIM,CONFERIR EMBALAGEM,https://world.openfoodfacts.org/product/7891000023808
EAN-7622300830083,7622300830083,Biscoito chocolate recheio baunilha oreo pacote 36g,Bis,Chocolates e doces,36 G,UN,,,0,0,PRODUTO,SIM,CONFERIR EMBALAGEM,https://world.openfoodfacts.org/product/7622300830083
EAN-7896071024822,7896071024822,Biscoito chocolate recheio baunilha toddy pacote 100g,Bis,Chocolates e doces,100 G,UN,,,0,0,PRODUTO,SIM,CONFERIR EMBALAGEM,https://world.openfoodfacts.org/product/7896071024822
EAN-7891962050089,7891962050089,Biscoito chocolate recheio brigadeiro bauducco recheadinho pacote 104g,Bis,Chocolates e doces,104 G,UN,,,0,0,PRODUTO,SIM,CONFERIR EMBALAGEM,https://world.openfoodfacts.org/product/7891962050089
EAN-7622300873455,7622300873455,Biscoito chocolate recheio chocolate oreo pacote 36g,Bis,Chocolates e doces,36 G,UN,,,0,0,PRODUTO,SIM,CONFERIR EMBALAGEM,https://world.openfoodfacts.org/product/7622300873455
EAN-7622300873554,7622300873554,Biscoito chocolate recheio chocolate oreo pacote 90g,Bis,Chocolates e doces,90 G,UN,,,0,0,PRODUTO,SIM,CONFERIR EMBALAGEM,https://world.openfoodfacts.org/product/7622300873554
EAN-7896071024839,7896071024839,Biscoito chocolate recheio chocolate toddy pacote 100g,Bis,Chocolates e doces,100 G,UN,,,0,0,PRODUTO,SIM,CONFERIR EMBALAGEM,https://world.openfoodfacts.org/product/7896071024839
EAN-7896024760388,7896024760388,Biscoito chocolate recheio coco piraquê pacote 160g,Bis,Chocolates e doces,160 G,UN,,,0,0,PRODUTO,SIM,CONFERIR EMBALAGEM,https://world.openfoodfacts.org/product/7896024760388
EAN-7891962065885,7891962065885,Biscoito chocolate recheio morango bauducco pacote 108g,Bis,Chocolates e doces,108 G,UN,,,0,0,PRODUTO,SIM,CONFERIR EMBALAGEM,https://world.openfoodfacts.org/product/7891962065885
EAN-7891000376805,7891000376805,Biscoito chocolate recheio morango negresco pacote 90g,Bis,Chocolates e doces,90 G,UN,,,0,0,PRODUTO,SIM,CONFERIR EMBALAGEM,https://world.openfoodfacts.org/product/7891000376805
EAN-7896024760401,7896024760401,Biscoito chocolate recheio pretty piraquê pacote 160g,Bis,Chocolates e doces,160 G,UN,,,0,0,PRODUTO,SIM,CONFERIR EMBALAGEM,https://world.openfoodfacts.org/product/7896024760401
EAN-7891000367773,7891000367773,Biscoito cobertura chocolate branco calipso pacote 130g,Bis,Chocolates e doces,130 G,UN,,,0,0,PRODUTO,SIM,CONFERIR EMBALAGEM,https://world.openfoodfacts.org/product/7891000367773
EAN-7891000339596,7891000339596,Biscoito cookie baunilha com chocolate classic pacote 60g,Bis,Chocolates e doces,60 G,UN,,,0,0,PRODUTO,SIM,CONFERIR EMBALAGEM,https://world.openfoodfacts.org/product/7891000339596
EAN-7896085086885,7896085086885,Biscoito cookie chocolate com gotas de chocolate adria pacote 80g,Bis,Chocolates e doces,80 G,UN,,,0,0,PRODUTO,SIM,CONFERIR EMBALAGEM,https://world.openfoodfacts.org/product/7896085086885
EAN-7892840818807,7892840818807,Biscoito cookie chocolate com gotas de chocolate toddy chocoxtreme pacote 71g,Bis,Chocolates e doces,71 G,UN,,,0,0,PRODUTO,SIM,CONFERIR EMBALAGEM,https://world.openfoodfacts.org/product/7892840818807
EAN-7622210754714,7622210754714,Biscoito cookie chocolate com gotas de laka lacta pacote 80g,Bis,Chocolates e doces,80 G,UN,,,0,0,PRODUTO,SIM,CONFERIR EMBALAGEM,https://world.openfoodfacts.org/product/7622210754714
EAN-7896024760227,7896024760227,Biscoito cookie chocolate piraquê pacote 60g,Bis,Chocolates e doces,60 G,UN,,,0,0,PRODUTO,SIM,CONFERIR EMBALAGEM,https://world.openfoodfacts.org/product/7896024760227
EAN-7896283000898,7896283000898,Biscoito cookie vegano integral chocolate com gotas de chocolate jasmine pacote 120g,Bis,Chocolates e doces,120 G,UN,,,0,0,PRODUTO,SIM,CONFERIR EMBALAGEM,https://world.openfoodfacts.org/product/7896283000898
EAN-7891000912805,7891000912805,Biscoito leite cobertura chocolate ao leite passatempo pacote 120g,Bis,Chocolates e doces,120 G,UN,,,0,0,PRODUTO,SIM,CONFERIR EMBALAGEM,https://world.openfoodfacts.org/product/7891000912805
EAN-7891962068046,7891962068046,Biscoito leite com gotas de chocolate bauducco pacote 335g,Bis,Chocolates e doces,335 G,UN,,,0,0,PRODUTO,SIM,CONFERIR EMBALAGEM,https://world.openfoodfacts.org/product/7891962068046
EAN-7896024760333,7896024760333,Biscoito leite maltado chocolate piraquê pacote 160g,Bis,Chocolates e doces,160 G,UN,,,0,0,PRODUTO,SIM,CONFERIR EMBALAGEM,https://world.openfoodfacts.org/product/7896024760333
EAN-7896213006419,7896213006419,Biscoito maizena chocolate vitarella pacote 350g,Bis,Chocolates e doces,350 G,UN,,,0,0,PRODUTO,SIM,CONFERIR EMBALAGEM,https://world.openfoodfacts.org/product/7896213006419
EAN-7896213006372,7896213006372,Biscoito maria chocolate vitarella pacote 350g,Bis,Chocolates e doces,350 G,UN,,,0,0,PRODUTO,SIM,CONFERIR EMBALAGEM,https://world.openfoodfacts.org/product/7896213006372
EAN-7896085086632,7896085086632,Biscoito recheio chocolate adria tortinhas pacote 140g,Bis,Chocolates e doces,140 G,UN,,,0,0,PRODUTO,SIM,CONFERIR EMBALAGEM,https://world.openfoodfacts.org/product/7896085086632
EAN-7896085086496,7896085086496,Biscoito recheio chocolate ao leite adria mousse pacote 130g,Bis,Chocolates e doces,130 G,UN,,,0,0,PRODUTO,SIM,CONFERIR EMBALAGEM,https://world.openfoodfacts.org/product/7896085086496
EAN-7891000305232,7891000305232,Biscoito recheio chocolate bono pacote 126g,Bis,Chocolates e doces,126 G,UN,,,0,0,PRODUTO,SIM,CONFERIR EMBALAGEM,https://world.openfoodfacts.org/product/7891000305232
EAN-7891000376843,7891000376843,Biscoito recheio chocolate bono pacote 90g,Bis,Chocolates e doces,90 G,UN,,,0,0,PRODUTO,SIM,CONFERIR EMBALAGEM,https://world.openfoodfacts.org/product/7891000376843
EAN-7896085086533,7896085086533,Biscoito recheio chocolate branco adria tortinhas pacote 140g,Bis,Chocolates e doces,140 G,UN,,,0,0,PRODUTO,SIM,CONFERIR EMBALAGEM,https://world.openfoodfacts.org/product/7896085086533
EAN-7622210592668,7622210592668,Biscoito recheio chocolate branco e preto trakinas meio a meio pacote 126g,Bis,Chocolates e doces,126 G,UN,,,0,0,PRODUTO,SIM,CONFERIR EMBALAGEM,https://world.openfoodfacts.org/product/7622210592668
EAN-7622300747442,7622300747442,Biscoito recheio chocolate chocolícia pacote 143g,Bis,Chocolates e doces,143 G,UN,,,0,0,PRODUTO,SIM,CONFERIR EMBALAGEM,https://world.openfoodfacts.org/product/7622300747442
EAN-7896085086601,7896085086601,Biscoito recheio chocolate e avelã adria tortinhas pacote 140g,Bis,Chocolates e doces,140 G,UN,,,0,0,PRODUTO,SIM,CONFERIR EMBALAGEM,https://world.openfoodfacts.org/product/7896085086601
EAN-7896003702057,7896003702057,Biscoito recheio chocolate marilan tortinhas pacote 160g,Bis,Chocolates e doces,160 G,UN,,,0,0,PRODUTO,SIM,CONFERIR EMBALAGEM,https://world.openfoodfacts.org/product/7896003702057
EAN-7896085086526,7896085086526,Biscoito recheio chocolate meio amargo adria mousse pacote 130g,Bis,Chocolates e doces,130 G,UN,,,0,0,PRODUTO,SIM,CONFERIR EMBALAGEM,https://world.openfoodfacts.org/product/7896085086526
EAN-7891000345849,7891000345849,Biscoito recheio chocolate negresco eclipse pacote 100g,Bis,Chocolates e doces,100 G,UN,,,0,0,PRODUTO,SIM,CONFERIR EMBALAGEM,https://world.openfoodfacts.org/product/7891000345849
EAN-7891000377130,7891000377130,Biscoito recheio chocolate negresco pacote 90g,Bis,Chocolates e doces,90 G,UN,,,0,0,PRODUTO,SIM,CONFERIR EMBALAGEM,https://world.openfoodfacts.org/product/7891000377130
EAN-7896024760357,7896024760357,Biscoito recheio chocolate piraquê pacote 160g,Bis,Chocolates e doces,160 G,UN,,,0,0,PRODUTO,SIM,CONFERIR EMBALAGEM,https://world.openfoodfacts.org/product/7896024760357
EAN-7896024761309,7896024761309,Biscoito recheio chocolate piraquê pacote 76g,Bis,Chocolates e doces,76 G,UN,,,0,0,PRODUTO,SIM,CONFERIR EMBALAGEM,https://world.openfoodfacts.org/product/7896024761309
EAN-7891000321201,7891000321201,Biscoito recheio doce de leite cobertura chocolate ao leite bono pacote 109g,Bis,Chocolates e doces,109 G,UN,,,0,0,PRODUTO,SIM,CONFERIR EMBALAGEM,https://world.openfoodfacts.org/product/7891000321201
EAN-7896085086502,7896085086502,Biscoito recheio limão com chocolate adria mousse pacote 130g,Bis,Chocolates e doces,130 G,UN,,,0,0,PRODUTO,SIM,CONFERIR EMBALAGEM,https://world.openfoodfacts.org/product/7896085086502
EAN-7896085086519,7896085086519,Biscoito recheio morango com chocolate adria mousse pacote 130g,Bis,Chocolates e doces,130 G,UN,,,0,0,PRODUTO,SIM,CONFERIR EMBALAGEM,https://world.openfoodfacts.org/product/7896085086519
EAN-7896071025065,7896071025065,Biscoito rosquinha chocolate mabel pacote 350g,Bis,Chocolates e doces,350 G,UN,,,0,0,PRODUTO,SIM,CONFERIR EMBALAGEM,https://world.openfoodfacts.org/product/7896071025065
EAN-7896003738988,7896003738988,Biscoito rosquinha chocolate marilan pacote 350g,Bis,Chocolates e doces,350 G,UN,,,0,0,PRODUTO,SIM,CONFERIR EMBALAGEM,https://world.openfoodfacts.org/product/7896003738988
EAN-7896085086953,7896085086953,Biscoito wafer chocolate ao leite adria pacote 90g,Bis,Chocolates e doces,90 G,UN,,,0,0,PRODUTO,SIM,CONFERIR EMBALAGEM,https://world.openfoodfacts.org/product/7896085086953
EAN-7896071025416,7896071025416,Biscoito wafer chocolate recheio morango toddy pacote 94g,Bis,Chocolates e doces,94 G,UN,,,0,0,PRODUTO,SIM,CONFERIR EMBALAGEM,https://world.openfoodfacts.org/product/7896071025416
EAN-7896085073915,7896085073915,Biscoito wafer recheio chocolate adria pacote 100g,Bis,Chocolates e doces,100 G,UN,,,0,0,PRODUTO,SIM,CONFERIR EMBALAGEM,https://world.openfoodfacts.org/product/7896085073915
EAN-7891962048192,7891962048192,Biscoito wafer recheio chocolate bauducco maxi pacote 117g,Bis,Chocolates e doces,117 G,UN,,,0,0,PRODUTO,SIM,CONFERIR EMBALAGEM,https://world.openfoodfacts.org/product/7891962048192
EAN-7896085086984,7896085086984,Biscoito wafer recheio chocolate branco adria pacote 90g,Bis,Chocolates e doces,90 G,UN,,,0,0,PRODUTO,SIM,CONFERIR EMBALAGEM,https://world.openfoodfacts.org/product/7896085086984
EAN-7891000081242,7891000081242,Biscoito wafer recheio chocolate passatempo pacote 20g,Bis,Chocolates e doces,20 G,UN,,,0,0,PRODUTO,SIM,CONFERIR EMBALAGEM,https://world.openfoodfacts.org/product/7891000081242
EAN-7896024760647,7896024760647,Biscoito wafer recheio chocolate piraquê pacote 100g,Bis,Chocolates e doces,100 G,UN,,,0,0,PRODUTO,SIM,CONFERIR EMBALAGEM,https://world.openfoodfacts.org/product/7896024760647
EAN-7896043001264,7896043001264,Biscoito wafer recheio chocolate sem glúten zero lactose belfar pacote 50g,Bis,Chocolates e doces,50 G,UN,,,0,0,PRODUTO,SIM,CONFERIR EMBALAGEM,https://world.openfoodfacts.org/product/7896043001264
EAN-7896071025386,7896071025386,Biscoito wafer recheio chocolate toddy pacote 94g,Bis,Chocolates e doces,94 G,UN,,,0,0,PRODUTO,SIM,CONFERIR EMBALAGEM,https://world.openfoodfacts.org/product/7896071025386
EAN-7622210411501,7622210411501,Bombom lacta 5 star pacote 40g,Lacta,Chocolates e doces,40 G,UN,,,0,0,PRODUTO,SIM,CONFERIR EMBALAGEM,https://world.openfoodfacts.org/product/7622210411501
EAN-7896423405491,7896423405491,Bombom triplo chocolate twix pacote 40g,Twix,Chocolates e doces,40 G,UN,,,0,0,PRODUTO,SIM,CONFERIR EMBALAGEM,https://world.openfoodfacts.org/product/7896423405491
EAN-7896423471656,7896423471656,Bombom triplo chocolate twix pacote 80g 4 unidades,Twix,Chocolates e doces,80 G,UN,,,0,0,PRODUTO,SIM,CONFERIR EMBALAGEM,https://world.openfoodfacts.org/product/7896423471656
EAN-7896423470994,7896423470994,Bombom twix pacote 40g,Twix,Chocolates e doces,40 G,UN,,,0,0,PRODUTO,SIM,CONFERIR EMBALAGEM,https://world.openfoodfacts.org/product/7896423470994
EAN-7896423451191,7896423451191,Bombom twix pacote 80g 4 unidades,Twix,Chocolates e doces,80 G,UN,,,0,0,PRODUTO,SIM,CONFERIR EMBALAGEM,https://world.openfoodfacts.org/product/7896423451191
EAN-7622210570536,7622210570536,Chocolate 40 cacau avelã crocante de cacau lacta intense nuts pacote 85g,Lacta,Chocolates e doces,85 G,UN,,,0,0,PRODUTO,SIM,CONFERIR EMBALAGEM,https://world.openfoodfacts.org/product/7622210570536
EAN-7622210699992,7622210699992,Chocolate 40 cacau original lacta intense pacote 85g,Lacta,Chocolates e doces,85 G,UN,,,0,0,PRODUTO,SIM,CONFERIR EMBALAGEM,https://world.openfoodfacts.org/product/7622210699992
EAN-7891008124828,7891008124828,Chocolate ao leite caju e passas garoto pacote 80g,Garoto,Chocolates e doces,80 G,UN,,,0,0,PRODUTO,SIM,CONFERIR EMBALAGEM,https://world.openfoodfacts.org/product/7891008124828
EAN-7891008124873,7891008124873,Chocolate ao leite choco croc garoto baton pacote 80g,Garoto,Chocolates e doces,80 G,UN,,,0,0,PRODUTO,SIM,CONFERIR EMBALAGEM,https://world.openfoodfacts.org/product/7891008124873
